,user,id,date,hashtags,text,data
328,StarGTANews,1302217421189574656,2020-09-05 15:10:01+00:00,,todays coronavirus news indias covid19 death toll passes 4 million mexican states run death certificates covid19 deaths,Todays coronavirus news Indias COVID19 death toll passes 4 million Mexican states run out of death certificates because of COVID19 deaths
329,WIONews,1302217414176894976,2020-09-05 15:10:00+00:00,,china national biotec group cnbg sinovac biotech ltd said saturday four countries agreed run latestage clinical tests coronavirus vaccine candidates china steps efforts global race,China National Biotec Group CNBG and Sinovac Biotech Ltd said on Saturday four more countries have agreed to run latestage clinical tests of their coronavirus vaccine candidates as China steps up its efforts in the global race
330,MumbaiMirror,1302217414168412160,2020-09-05 15:10:00+00:00,#ICYMI #coronavirus #CoronaOutbreak #Covid19,icymi citys civicrun covid hospitals running ppe kits mybmc failed place orders ppe kits use covid centres two months coronavirus coronaoutbreak covid19,ICYMI The citys civicrun Covid hospitals are running out of PPE kits as the mybmc has failed to place orders for PPE kits for use in Covid centres for over two months coronavirus CoronaOutbreak Covid19
331,ScottishFotoExp,1302217414134784000,2020-09-05 15:10:00+00:00,,scottish photography experience completed risk assessment coronavirus lockdown easing measures comply scottish government guidelines accepting bookings edinburgh photography tour book tour,The Scottish Photography Experience We have completed our risk assessment for Coronavirus Lockdown Easing Measures we comply with Scottish Government Guidelines now accepting bookings for our Edinburgh Photography Tour Book your tour here
332,kateju9,1302217412951990272,2020-09-05 15:09:59+00:00,,people coronavirus risk blood clots strokes heart research institute lynlinking,People with coronavirus are at risk of blood clots and strokes Heart Research Institute lynlinking
333,teresawonline,1302217401774342144,2020-09-05 15:09:57+00:00,,dads preexisting condition trusting donald trump paid life says kristin urquiza woman whose 65year old father died coronavirus alone icu days visiting karaoke bar,My dads only preexisting condition was trusting Donald Trump and for that he paid with his life says Kristin Urquiza a woman whose 65year old father died of coronavirus alone in the ICU days after visiting a karaoke bar
334,davdsoul,1302217386838368256,2020-09-05 15:09:53+00:00,,add hedonistic godless attitudes exodus mix elites big part creating problem coronavirus homeless crisis tax issues wealthy los angelenos wanting celebrities running away,Add hedonistic and Godless attitudes to the exodus mix Or are these elites a big part of creating the problem Coronavirus homeless crisis tax issues have some wealthy Los Angelenos wanting out Celebrities are running away
335,AmandaStandish6,1302217384451870720,2020-09-05 15:09:53+00:00,,yes need joe biden white house strength fortitude make country great care curbing corona virus hold china accountable trump focused trading goods china sit trump let biden take us back,Yes we do need Joe Biden in the White House He has the strength the fortitude to make this country great again He care about curbing the Corona virus He will hold China accountable Trump is only focused on trading goods with China Sit down Trump let Biden take us back
336,barto935,1302217382417641472,2020-09-05 15:09:52+00:00,,coronavirus must gone away activity see coming white house doctors scientists seen weeks white house lying draft dodging soldier hater,The Coronavirus must have gone away from all the activity I see coming from the White House NO Doctors or Scientists have been seen for weeks in the White House ONLY a LYING Draft Dodging Soldier HATER
337,simonjoneser,1302217376356851712,2020-09-05 15:09:51+00:00,,happened corona virus wasnt revealed,What happened to Corona virus why wasnt it revealed to him
338,SusanEdison1,1302217349345542144,2020-09-05 15:09:44+00:00,,resurgence tests cant differentiate common cold sarscovid2 among 36 strains coronavirus,The only resurgence is in tests that cant differentiate between the common cold and SARSCovid2 both among the 36 strains of coronavirus
339,ajinkya__j,1302217342064107520,2020-09-05 15:09:43+00:00,#NarendraModiPM #GDPTruth,gdp countries due corona virus gdp india due modiji narendramodi narendramodipm gdptruth,GDP of other countries down due to Corona Virus GDP of India down due to Modiji narendramodi NarendraModiPM GDPTruth
341,KristineAz,1302217319582633984,2020-09-05 15:09:37+00:00,,arent trying protect coronavirus rock last 100 days,They arent trying to protect themselves from coronavirus Have you been under a rock for the last 100 days
342,AvehoL,1302217302985904128,2020-09-05 15:09:33+00:00,#dataprivacy,childrens privacy risk rapid shifts online schooling coronavirus dataprivacy,Childrens privacy is at risk with rapid shifts to online schooling under coronavirus dataprivacy
343,yourbordersnews,1302217290960769024,2020-09-05 15:09:30+00:00,,watch antimask protesters calling end government lies coronavirus pandemic large crowd gathered outside scottish parliament holding signs claiming virus hoax scam,WATCH Antimask protesters are calling for an end to government lies over the Coronavirus pandemic A large crowd has gathered outside the Scottish Parliament holding signs claiming the virus is a hoax and a scam
344,eNCA,1302217290285568000,2020-09-05 15:09:30+00:00,#eNCA,widespread coronavirus vaccination mid2021 enca,No widespread coronavirus vaccination before mid2021 WHO eNCA
345,NathanielQuiet,1302217286321926144,2020-09-05 15:09:29+00:00,,oh yeah almost forgot support denise walsh yesterday im telling anyone im trying allay fears people chance us hit bus dying dying coronavirus road traffic accidents contagious,Oh yeah I almost forgot your support of Denise Walsh yesterday Im not telling anyone what to do but Im trying to allay the fears of people there is more chance of us being hit by a bus and dying than dying of coronavirus Are road traffic accidents contagious
346,hadcockk,1302217283306221568,2020-09-05 15:09:29+00:00,,coronavirus test positive maybe shouldnt new york times,Your Coronavirus Test Is Positive Maybe It Shouldnt Be The New York Times
347,lynneguist,1302217274535936000,2020-09-05 15:09:26+00:00,,reading annual letter charity cte divoire lovely time savour someone elses english break idioms mine fighting spray coronavirus working recycling objects 1,Reading an annual letter from a charity in Cte dIvoire Its lovely to have the time to savour someone elses English and to have a break from the idioms of mine They are fighting the spray of coronavirus and working on the recycling of objects 1
348,MoloraItu,1302217256122884096,2020-09-05 15:09:22+00:00,#StopGBV #ProtectOurWomenAndChildren,waking news woman child raped andor killed never normal cant allow regular news like coronavirus become stopgbv protectourwomenandchildren,Waking up to news of a woman or child being raped andor killed will never be normal we cant allow it to be regular news like coronavirus has become StopGBV ProtectOurWomenAndChildren
349,frankly410,1302217245993598976,2020-09-05 15:09:20+00:00,#Sad,socalled coronavirus task force didnt even many posters sad,The socalled coronavirus task force didnt even have that many posters Sad
350,Sudhaka91473221,1302217242570973184,2020-09-05 15:09:19+00:00,,swamyfc39 arnabgoswaml maharashtra government allowed team social distance lockdown rules covid19 corona virus situation,swamyfc39 ARNABGOSWAMl why is Maharashtra government allowed them out As a team they are against social distance And lockdown rules during covid19 corona virus situation
351,Abdulkhaleq_UAE,1302217234421551104,2020-09-05 15:09:17+00:00,,israel highest rate world new coronavirus infections per capita tv times israel,Israel has highest rate in world of new coronavirus infections per capita TV The Times of Israel
352,King_Triad,1302217233364660224,2020-09-05 15:09:17+00:00,,look around everyone fear wearing maskand put big boy pants face realitythe corona virus born fort dertrick bio weapons laband released world us govtand cant change truth keep fighting stop,So look around at everyone in fear wearing maskand just put on your big boy pants and face realitythe Corona virus was born at the Fort Dertrick bio weapons laband released on the world by the US govtand I cant change the truth I can just keep fighting to stop them
353,jerryhobbsMERC,1302217222237106176,2020-09-05 15:09:14+00:00,,doctors documented unexpected symptoms patients covid19 illness caused coronavirus many symptoms issues related covid19 previous reported would highly recommend reading article,Doctors have documented unexpected symptoms in patients with COVID19 the illness caused by the coronavirus There are many more symptoms and issues related to COVID19 than previous reported I would highly recommend reading this article
354,lazycunt,1302217211180994560,2020-09-05 15:09:11+00:00,,bbc news coronavirus critical moment students return university,BBC News Coronavirus Critical moment as students return to university
355,sophthegeek,1302217211122192384,2020-09-05 15:09:11+00:00,,people feel safe going knowing people wearing masks really think people wearing masks make people use physical shops get real werent using corona virus debenhams example struggling prior,And other people feel more safe going out knowing people are wearing masks You really think people not wearing masks will make people use physical shops more Get real They werent using them before Corona virus Debenhams for example have been struggling prior
356,FinTechZoom,1302217203715108864,2020-09-05 15:09:10+00:00,#Fintech #Blockchain #Crypto #Cryptocurrency #ICO,new article clampdown vital credit unions must expand coronavirus fill gap published fintech zoom fintechzoom fintech blockchain crypto cryptocurrency ico,New article clampdown was vital but credit unions must expand after coronavirus to fill gap has been published on Fintech Zoom FintechZoom Fintech Blockchain Crypto Cryptocurrency ICO
357,ricare,1302217184937156608,2020-09-05 15:09:05+00:00,#coronavirus,top story linux open source redbridgelive part local coronavirus response sending public health related text messages residents may receive text redbridge wellbe see,Top story Linux and Open Source RedbridgeLive As part of our local coronavirus response we are sending out Public Health related text messages to some residents You may receive a text from our Redbridge Wellbe see more
358,WeeklyGripe,1302217180717756416,2020-09-05 15:09:04+00:00,#COVIDIOTS #COVID19 #COVID19uk #Masks #mask #coronavirus,oh look hundreds dickheads doubt selfish kids bus last night covidiots covid19 covid19uk masks mask coronavirus,Oh look hundreds of dickheads No doubt the selfish kids on the bus last night are there COVIDIOTS COVID19 COVID19uk Masks mask coronavirus
