,user,id,date,hashtags,text
2030,Narmathan_Yugan,1302220960246841344,2020-09-05 15:24:05+00:00,#CoronaAlert #lka #SriLanka #COVID19SL #COVID19LK #COVID_19SL #coronavirus #CoronaVirusUpdates #CoronaNews #stayhome #stayhome #CoronavirusPandemic #outbreaks,coronaalert 03 arrivals india bahrain amp qatar tested positive covid19 raising total sri lanka 3118 health ministry lka srilanka covid19sl covid19lk covid19sl coronavirus coronavirusupdates coronanews stayhome coronaviruspandemic outbreaks
2031,FergalBowers,1302220952638500864,2020-09-05 15:24:03+00:00,,nine month coronavirus plan way glynn via rte
2032,midoringon,1302220951061291008,2020-09-05 15:24:03+00:00,,melbourne anticoronavirus lockdown protest turns violent live al jazeera english
2033,KeeCee57706165,1302220950528811008,2020-09-05 15:24:03+00:00,,bi small thingthey suddenly go deaf mouths affected corona virusthey hit streets protests cowardsmad people everywhere
2034,CitaWertz,1302220949438312448,2020-09-05 15:24:03+00:00,,roderick mackay get government approval leave australia spent two weeks preventive coronavirus quarantine rome locked hotel back australia another two weeks upon return
2035,KPIXtv,1302220944124018688,2020-09-05 15:24:01+00:00,,wildfires raged northern california coronavirus outbreak reopenings school classes starting continued keep updated covid19 news need know heres roundup top coronavirus
2036,AdrBell,1302220937446658048,2020-09-05 15:24:00+00:00,#RENT #HousingForAll,cdc issued temporary national moratorium evictions nonpayment rent help prevent spread coronavirus effective september 4 december 31 great qampa nhlihc help rent housingforall
2037,allenow83890817,1302220936935075840,2020-09-05 15:24:00+00:00,,unknown reasons waited watched lancet editor exposes devastating government failure coronavirus
2038,latestly,1302220924624592896,2020-09-05 15:23:57+00:00,#DGCA #BreathAnalyserTest #BATest #Piolt #Coronavirus #COVID19,drunk flying dgca allows preflight breath analyser tests pilots cabin crew dgcaindia dgca breathanalysertest batest piolt coronavirus covid19
2039,LobbyComm,1302220917913858048,2020-09-05 15:23:55+00:00,,tories really going bat murdoch poison free press wouldnt know free press stood gave corona virus nerve even mention climate change abbott payroll
2040,revansCAAD8,1302220907486670848,2020-09-05 15:23:53+00:00,,americans scammed democrats pushed mailin voting ballot harvesting foreigners voting back january 2019 year china coronavirus via gatewaypundit
2041,natty4bumpo,1302220886834139136,2020-09-05 15:23:48+00:00,,coronavirus south africa scientists explore surprise theory low death rate
2042,NewsApac,1302220884481052672,2020-09-05 15:23:47+00:00,,coronavirus arrests australia antilockdown protests
2043,h24news_gossip,1302220877577289728,2020-09-05 15:23:45+00:00,#HollywoodMoms #Moms #CelebrityMoms,jessie james decker hilary duff celebrity parents celebrating kids birthdays home amid coronavirus spread take look hollywoodmoms moms celebritymoms
2044,yesStereo,1302220868723118080,2020-09-05 15:23:43+00:00,,sign petition china communist party yano see guys hong kong one party two system nation even corona virus business best believe guys walking free one getting answer lol
2045,ProudPatriotUS2,1302220866416250880,2020-09-05 15:23:43+00:00,,proves dems trying grab power vote mail chinese virus dems pushed mailin voting ballot harvesting foreigners voting back january 2019 year china coronavirus via gatewaypundit
2046,MapmyIndiaMove,1302220859134812160,2020-09-05 15:23:41+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi ukmedicalhealth also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india
2047,SamNatasha1972,1302220854739324928,2020-09-05 15:23:40+00:00,,thinking lady travelled tobago wedding wish min health would share type data know besides bars weak points 3 deaths 147 coronavirus cases tied maine wedding via nbcnews
2048,maikeya,1302220853757657088,2020-09-05 15:23:40+00:00,,said happy teachers day coronavirus yet someone well
2049,COVIDLive,1302220842714173440,2020-09-05 15:23:37+00:00,#coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,30 new cases gambia 1323 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic
2050,Kirasmith141,1302220823135223808,2020-09-05 15:23:32+00:00,,someone hadnt actually corona virus sure fucked
2051,h_bangtany,1302220775219490816,2020-09-05 15:23:21+00:00,,school think time study bc corona virus give us work
2052,CintiaAmstalden,1302220772715507712,2020-09-05 15:23:20+00:00,,oh seaworld entertainment revealed friday bring back thousands workers furloughed earlier amid coronavirus pandemic
2053,Unite_ForChange,1302220771213836288,2020-09-05 15:23:20+00:00,,bbc news coronavirus university return could spark covid avalanche
2054,MiddleEastEye,1302220755950804992,2020-09-05 15:23:16+00:00,,iran reopens schools amid coronavirus concerns
2055,GlobalNewsTH,1302220748912693248,2020-09-05 15:23:15+00:00,#coronavirus,college professor paola de simone collapses virtual class battling coronavirus symptoms washingtonpost
2056,lisajalbertson,1302220735830724608,2020-09-05 15:23:12+00:00,,tomorrows headline read positive coronavirus case confirmed last nights game
2057,TopTwoNewsWords,1302220732580200448,2020-09-05 15:23:11+00:00,,trump coronavirus sat 5 sep 2020 070000 cdt
2058,MifflinGeorge,1302220701252886528,2020-09-05 15:23:03+00:00,#election #WomenSupportingWomen #coronavirus,ms im ok sexual harassment forgot mention decline dnc gop election womensupportingwomen coronavirus
2059,SaltSeptember,1302220691316633600,2020-09-05 15:23:01+00:00,,dont need drug flu coronavirus result disease disease fever result body fighting disease fever disease
2060,Uday88017872,1302220678222016512,2020-09-05 15:22:58+00:00,,next door new zealand enjoying australia looks like conspiracy world nations settle scores threatening coronavirus
2061,BandianaJones,1302220673700343808,2020-09-05 15:22:57+00:00,,clarkemicah according clip doctors patient died coronavirus coronavirus yet counted coronavirus death victoria
2062,thatagegroupguy,1302220669644668928,2020-09-05 15:22:56+00:00,,totally enough coronavirus infomercials radio stop
2063,CommanderChuck1,1302220665249042432,2020-09-05 15:22:55+00:00,,coronavirus triple crown horse race via youtube
2064,MapmyIndiaMove,1302220661671079936,2020-09-05 15:22:54+00:00,#coronavirus #coronavirus #map #coronavirusindia #Covid19India,hi covid19statbot stay updated coronavirus stats india mapmyindia covid19 guide mapmyindias map find track report local everything coronavirus interactive map check online coronavirusindia covid19india
2065,TrngvnTin15,1302220652460404736,2020-09-05 15:22:52+00:00,#Coronavirus #China #Donald_Trump #COVID_19 #News,donald trump surprises new statement covid19 news via youtube coronavirus china donaldtrump covid19 news
2066,sh58778561,1302220645946720256,2020-09-05 15:22:50+00:00,,mister chinese first change policies ridiculous government chinese government known virus government coronavirus dog government
2067,NickBollockov,1302220624081940480,2020-09-05 15:22:45+00:00,,estimating coronavirus pandemic tests could picking dead virus
2068,XRDerby,1302220621590532096,2020-09-05 15:22:44+00:00,#covid19 #coronavirus #corona #stophs2 #hs2 #ecocide #CEEbill,rebels old young fill westminster road standing bicycle wheelchair flags wave bearing extinctsymbol police watch everyone wears facemask covid19 coronavirus corona stophs2 hs2 ecocide ceebill join ceebillnow
2069,hamaratimes,1302220596017639424,2020-09-05 15:22:38+00:00,,coronavirus india lockdown day 164 updates spread virus rural areas cause concern say
2070,Mlk5A,1302220563998486528,2020-09-05 15:22:31+00:00,,india became third country cross four million coronavirus cases also setting new global record daily surge infections
2071,bsindia,1302220559372099584,2020-09-05 15:22:30+00:00,#CoronavirusPandemic #coronavirus,punjab cm captain amarinder singh ends selfisolation testing covid19 negative coronaviruspandemic coronavirus
2072,Maruku21,1302220559258808320,2020-09-05 15:22:30+00:00,,thought guy coronavirus whole time course around renee young aj styles made heart sink even deeper say bryan go back wrestling theres vaccine
2073,garycushnie,1302220557304451072,2020-09-05 15:22:29+00:00,#shocking,many companies still using coronavirus excuse poor customer service makes wonder good companies really supporting customers dont care got 24hrs ago amp still nothing fitbituk shocking
2074,agt_02,1302220555886579712,2020-09-05 15:22:29+00:00,#coronavirus #StayAtHomeSaveLives #StayAtHomeSaveLives,still count cases control coronavirus stayathomesavelives
2075,byLorenaBlas,1302220555656015872,2020-09-05 15:22:29+00:00,#SaturdayThoughts #TrumpkillsAmericans,saturdaythoughts president coronavirus realdonaldtrump supporters try vote twice states felony maybe dont allow votes one count help cause voters see potus trumpkillsamericans
2076,kpmaestas0989,1302220542301278208,2020-09-05 15:22:26+00:00,#COWARD #EvilToxicLawlessLIARS,fda rejects oleandrin unproven coronavirus therapeutic pushed mypillow ceo dietary supplement ingredientdo take medical advice coward eviltoxiclawlessliars potus vp gop pagop ncgop nhgop azgop kygop foxnewssunday
2077,ABoleynGirl,1302220542259453952,2020-09-05 15:22:26+00:00,#Masks #schoolsreopening #coronavirus,masks schoolsreopening coronavirus love love love
2078,AchmatX,1302220539877036032,2020-09-05 15:22:25+00:00,,yesterday florida added 3198 coronavirus cases 103 deaths
2079,jezm,1302220533304619008,2020-09-05 15:22:23+00:00,#coronavirus,according lancet russias coronavirus vaccine safe highly effective
2080,gance_linda,1302220519446663168,2020-09-05 15:22:20+00:00,,tennessee woman died 6 months ago receives letter claiming coronavirus
2081,nickbee1981,1302220493219606528,2020-09-05 15:22:14+00:00,,bbc news coronavirus house party concerns amid rise cases bbc news coronavirus house party concerns amid rise cases doesnt help bbcnews keep banging anything worry
2082,1Debroha,1302220486307270656,2020-09-05 15:22:12+00:00,,im curious president united states coronavirus entered us would done cant answer hindsight lets face wouldnt fair president tomasini going save america whats plan
2083,MapmyIndiaMove,1302220479697018880,2020-09-05 15:22:11+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi myupchar also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india
2084,EtherealScorps,1302220462802399232,2020-09-05 15:22:07+00:00,,whyd let coronavirus write article
2085,impactnews,1302220458926968832,2020-09-05 15:22:06+00:00,,frisco isd student staff cases coronavirus reported popular dfw news
2086,Ms_Nyrah,1302220453508009984,2020-09-05 15:22:04+00:00,#vaccine #SaturdayMorning #StockMarket #stocks #coronavirus,people watch vaccine saturdaymorning stockmarket stocks coronavirus
2087,peter24797290,1302220438668488704,2020-09-05 15:22:01+00:00,,thanks botched coronavirus response lost 34000000 jobs oh continues handle virus like pr problem medical one
2088,Umanakka,1302220423002636288,2020-09-05 15:21:57+00:00,,france vs gujarat coronavirus indias superstar performance high recovery low mortality ignored via opindiacom
2089,seelas144,1302220413712257024,2020-09-05 15:21:55+00:00,,coronavirus sperm
2090,MrJinksy,1302220411229417472,2020-09-05 15:21:54+00:00,,bbc news coronavirus civil servants must get back offices quickly quickly government going back offices
2091,pakka_indian,1302220383165100032,2020-09-05 15:21:48+00:00,,waiting arnab goswami challenge enthusiasm modi issues like employment gdp increasing corona virus cases
2092,lilykins50,1302220382662004736,2020-09-05 15:21:47+00:00,#FakePresident,mean people finally getting back work fakepresident destroyed economy ignoring corona virus know youre lies lies lies besides didnt jump ship like rat even still
2093,muscle_moving,1302220380489289728,2020-09-05 15:21:47+00:00,,waay state explains madison county back high risk coronavirus chart via googlenews
2094,annette0626,1302220378614489088,2020-09-05 15:21:47+00:00,#TrumpVirusDeathToll188K,us suffers biggest job losses history amid coronavirus trump ignored denied minimized joked politicized amp lied hes responsible unnecessary deaths trumpvirusdeathtoll188k via barronsonline
2095,AnglChoirboy,1302220373098786816,2020-09-05 15:21:45+00:00,#coronavirus #TrumpIsALoser,lifeline the unemployed thanks failed coronavirus response wheres plan donald 8 months youve got nothing trumpisaloser
2096,VancouverSun,1302220371949748224,2020-09-05 15:21:45+00:00,,covid19 day night st pauls lab searches coronavirus
2097,LochnerWalter,1302220370523680768,2020-09-05 15:21:45+00:00,,192111 coronavirus deaths 192111 coronavirus deaths 192111 coronavirus deaths 192111 coronavirus deaths shoulders trump 22 weeks still national testing program place fk trump jr
